,SCLC-A,SCLC-A2,SCLC-N,SCLC-P,SCLC-Y
S100a11,0.01593905031231915,0.03113138949238347,0.015569380650104044,0.036519773586494955,0.04814459689104834
S100a13,0.029360778609186663,0.04098594551967819,0.0213260362434958,0.04404333245730155,0.036254854723047535
S100a16,0.0003739450687961786,0.009033270803326507,0.012242502033183587,0.023687410689914905,0.025950328165338234
S100a2,0.009790212856152189,0.015452107460460092,0.024394217607874087,0.005705439743927671,0.029690715820022393
S100a6,0.03681138717333222,0.05270680129481038,0.030110774898996464,0.028714630025833437,0.042448856848311615
Samd11,0.019687891776570023,0.0075983477470367815,0.027614895102644553,0.01958858893195555,0.030667450854271694
Sarm1,0.030310946417487612,0.022693565647841633,0.03532156517023247,0.02417105377350076,0.016044978471958814
Sat1,0.02724044496616002,0.04284372731835037,0.01850409784323395,0.04223891095625624,0.04213909321478431
Satb1,0.02832456089737459,0.0275387787745792,0.022162781496639552,0.027525603164068206,0.0063624587871686815
Sbk1,0.03706010987927139,0.029374098440733635,0.028216478074730014,0.03006375834688374,0.009917055042018045
Scamp5,0.03726354960754349,0.032074474816314126,0.043562114462199784,0.0294392532560358,0.016616685308665263
Scd5,0.03563992528332906,0.021795503854311803,0.028396536089888787,0.006512921976805569,0.031435923326817015
Scg2,0.0316556059967427,0.05854146587587427,0.024944865099176847,0.005299101895869154,0.017795167990780777
Scg3,0.040710445426118326,0.036088473938389466,0.045205185621025525,0.02710726607285362,-0.0056054066944549955
Scg5,0.036610246699261766,0.038294905857390656,0.023544535812277265,0.01284823221168548,0.011085626208200318
Scgn,0.01919892032001699,0.04835436072263648,0.020381097712949447,-0.0002752101018576672,-0.007058336959597052
Schip1,0.018376111222830407,0.0076100111288769645,0.040639927014076524,0.00930595239533247,0.006951009552996433
Scin,0.010198560889367363,0.03626093849980428,0.0036127372721486356,0.02220737034236019,2.2915922889980888e-05
Scn2a,0.011881787066555367,0.026995580277577896,0.005868212934606397,-0.002602781357426813,0.0018833145806097524
Scn3a,0.024317826757854155,0.04378446812351146,0.013133670202966857,0.012922565370901523,-0.0013714342155513098
Scnn1a,0.041284388582890685,0.05152663682196691,0.003022735935163585,0.03505388603054267,-0.0019781151989100693
Sdc1,0.027194530910793966,0.030233002986761723,0.025958981457377885,0.027143307106514476,0.042403782867655435
Sdc2,0.03468238857345991,0.014371692332734663,0.03509331119763422,0.039231328805872795,0.026339775056236043
Sdc4,0.022823620597019822,0.03728614111628855,0.005067441817937201,0.034645554860370985,0.03953926724036988
Sdsl,0.004668131568525191,0.019266266540974738,0.00630238138702995,0.00693064102510919,0.02775516693361723
Sec11c,0.055753877430346266,0.06824962810668882,0.0466080139870678,0.05435524559680651,0.034086096717453766
Sec23a,0.029961412158487244,0.021325515912421645,0.04002692340131519,0.03529137959383637,0.0414290250959671
Sel1l3,0.027879229921895808,0.032713121208076346,0.017325572072230754,0.02496855511178854,0.024984596887257873
Selenbp1,0.01251296733887413,0.029770459118365983,0.01288967891330217,-8.494586057943685e-05,0.01963771402937048
Sema3c,0.005286334469680321,0.002047164470813447,0.026869263681442213,0.01913536519700644,0.033249773132921476
Sema6a,0.016826299275012474,0.01266248243520957,0.032171271774498446,0.012475848815608124,0.00945104371016288
Sema6b,0.01827088837004151,0.0034509082970135252,0.029716976086748007,0.0029637860409372245,0.021762892892103706
44084,0.024792100578077056,0.018037670345692026,0.030451036253083624,0.01673299766407819,0.04730866204119691
44077,0.042451898841675016,0.028955746059056407,0.041696662130942565,0.026849253771736598,0.012503094726666645
44079,0.040528089948131764,0.027263259915218094,0.04266310217804977,0.03160064257631432,0.027040119191288996
44080,0.024252732436169554,0.012448592355946277,0.03552289661746338,0.028466254492237556,0.029140944135385906
Sergef,0.03310603762281731,0.04339445064173834,0.03702410432638377,0.032807666141410945,0.025686641568658942
Serinc2,0.024132998516366747,0.02984264578552216,0.02626115774834974,0.016501880924881654,0.029770254540534988
Serpinb1,0.013380388902242041,0.02743202894030524,0.006613335591091246,0.023907967449320455,0.023791723276580336
Serpinb6,0.014660665230950448,0.02551397712637203,0.01753868107351323,0.0350807657507191,0.04307794849407524
Serpine1,0.0006900398915043519,0.006116568600779722,0.0017623346630987321,0.002554282686862169,0.02709126483170653
Serpine2,0.026689099524918925,0.017609252104238002,0.024085825063581118,0.016217949587173694,0.030005823024834153
Serpinf1,0.008012257564683671,0.02598003056923072,0.01891565773655459,0.027993879092175884,0.02101496791723002
Serpinh1,0.02712704179050412,0.021776000829939045,0.029411431737398137,0.04232572585404381,0.050907829698489414
Serpini1,0.01219642151509653,0.026759483244705024,0.014774449378862013,0.014342733832564012,0.015342128713121087
Sertad1,0.009034338596474845,0.0126046225318325,0.01036916298250014,0.013449419535888697,0.028490925361357115
Setbp1,0.02941347263735668,0.021666163314560324,0.022820455095908812,0.008919199975868987,0.0036167123463715653
Sez6,0.04092782441568496,0.03623885767862175,0.04777389294228673,0.012677194112980546,0.0002077454746872611
Sez6l,0.034304478195352546,0.02856625045484191,0.03458015318667285,-0.008444493647594488,0.0009320189475104001
Sez6l2,0.03364299667012628,0.03485061614047289,0.03698648198492554,0.02207877092415876,0.029414112461179198
Sfn,0.02285793867922775,0.039396098426817065,0.007187790186620577,0.022809745861133372,0.01793609793699911
Sfta3,0.034905866034856674,0.03599153047069166,0.007173106922769843,-0.004594145019008523,0.00964121134713635
Sfxn3,0.017018862313283388,0.012611874997491581,0.02658071776295054,0.026683476118072015,0.03214987067941078
Sgce,0.03646720974862747,0.03367100523044672,0.038159479190892756,0.024774364117504038,0.03648430138663414
Sgk1,0.01819297090666655,0.018582745647362522,0.016721993874253386,0.015742231017433654,0.03972942540386564
Sh2d4a,0.0059647691889795134,0.013847340776866359,0.0016480383583885219,0.01073589902722507,0.02575470963844587
Sh3bgrl,0.021587981045456568,0.016459808929676467,0.01467786424781634,0.047151760274263835,0.03449877054175904
Sh3bgrl2,0.029720373771319565,0.02767589225824901,0.021686394164278772,0.02765651562403495,0.013291204269406762
Sh3bp4,0.03188714279578798,0.03583709873757179,0.023071913737076424,0.02734403124102159,0.024664089780737187
Sh3d19,0.008371204132560118,0.018456865642384336,0.008551870721358426,0.03036076609168114,0.02615171746495971
Sh3gl2,0.03481186645390845,0.026697259397651385,0.029485990845967806,0.021715736316122596,0.003945605289958305
Sh3kbp1,0.016341858149546747,0.013495781918840379,0.028728548038924415,0.024130791283898494,0.03586700437579184
Shc1,0.026942374135028303,0.031802981368351316,0.03178081080895527,0.043795933389261785,0.04440341558422654
Shc2,0.03214107659420901,0.020906316195099122,0.026598689192305285,0.009178614862602158,0.0099079296153866
Shd,0.03247821198817992,0.003947841990053401,0.02956141430538029,-0.008106753037208127,0.002726986230701482
Shf,0.022526275149175847,0.010682782524917415,0.03645311989400693,0.023387759470813823,0.010583516283418604
Shisa2,0.01836881837465658,0.02649012154588823,0.008182497840503365,0.006052935300469438,0.01177074270598987
Shisa4,0.015303592996255333,0.016118372550262324,0.013823988127776257,0.013083870479306668,0.03448546269293273
Shisa5,0.027238841879975915,0.02822207649306951,0.03115237464907935,0.026528279142513947,0.04473848841024231
Shroom3,0.023483680688985327,0.026648531090546004,0.00736675699062469,0.020776782733389315,0.017480535323188214
Sigirr,0.02431300300502824,0.03545770030418529,0.01491236617145044,0.039057187514211125,0.02884552237724931
Sirpa,0.009719039130043043,0.0034871551137898756,0.016625892215134497,0.009023575727055332,0.028197528430609606
Six1,0.036224763273035206,0.022266741165622404,0.019319386389611486,0.03408191748747646,0.018852985761817865
Six2,0.022662701977050663,0.027239359550622937,0.0219406827955043,0.022156757261857334,0.007431184535103155
Six5,0.007532566794892595,0.007355189790833139,0.013114974538474324,0.012293974819944002,0.028516314216942285
Skap1,0.004068673062391156,0.03145560614038126,0.00225834958129325,0.004817305493691861,0.006104598867916908
Slain1,0.0364882416393441,0.02459004812713943,0.03846767634049747,0.032860921537054125,0.008880775233350019
Slc12a4,0.015683217438203976,0.02023391130668054,0.013317961345380767,0.007929473691227656,0.03628063235833087
Slc12a7,0.029992694137857403,0.031616491338186316,0.015314824782825824,0.024522699742964983,0.02947246589206427
Slc16a2,0.014694258913776664,-0.0033307235258271933,0.02924601838539615,0.007504206186621575,0.018648752553273664
Slc16a3,0.01553018010018737,0.017888895284665474,0.013704663999253122,0.015588925798418982,0.02947841457226516
Slc22a17,0.03276112444316917,0.007354088945242756,0.03498459476691672,0.005995441865195128,0.025843849516042194
Slc22a18,0.004656331495623055,0.020901524972835196,0.009928253183747762,0.016048179191016816,0.026855161044671626
Slc26a2,0.01627033480015999,0.019151828171011135,0.014645945560762865,0.016404637893187458,0.03015762680248491
Slc27a2,0.020357465725327456,0.02417438625541933,0.021713680378273637,0.03277543127388612,0.006916989133272748
Slc2a3,0.008006776510280568,0.004217018935564903,0.014803650199034618,0.007103542801017275,0.02758312860540122
Slc35d2,0.008572268079111848,0.019326710564628452,0.00822838779762895,0.025972402906064253,0.0283230868306883
Slc35d3,0.009683925381232689,0.026007384010135002,0.0071710355981791166,0.0030314641255037877,-0.005023345388342624
Slc36a4,0.04208549569724954,0.0411476087848569,0.02897343257957436,0.04076642653278811,0.024545161334420102
Slc37a1,0.02899782028614851,0.03325927071359242,0.014030664421907299,0.02812649416479617,0.010261445732392615
Slc38a5,0.001572562767162756,0.0015743933413000066,0.031813963590947306,0.010584207004835512,0.003609137485354899
Slc44a2,0.026494978934773334,0.0333152756127975,0.02407222376638756,0.030289799982161403,0.03951701329651929
Slc4a11,0.0055289159613197735,0.02641999193365301,0.00548703853707868,0.014273485584320495,0.016035604971731295
Slc4a8,0.028280625854391162,0.01989608978014139,0.026880427575768532,0.010980644632197929,0.016471335872118447
Slc6a15,0.015208207499726357,0.013009947524815546,0.03885412016313113,0.030015794180785066,0.005636044504203464
Slc6a8,0.02985085230290594,0.011623229597196336,0.04177201720532116,0.0362517500210237,0.02621455993032932
Slc8b1,0.010067946744636824,0.016590534358131695,0.010556894631784006,0.013280963664922492,0.03112597216624434
Slco3a1,0.02953776108998264,0.03418739339493492,0.023777595710002163,0.030402878678362413,0.013447853247902855
Slfn11,0.029262332598518855,0.019459491884927054,0.013033977199102986,0.010462815380258311,0.029197666062312427
Slfn13,0.019596058846434828,0.026290173466982626,0.0029565415287539014,0.006788818741088763,0.024783549089093113
Smad3,0.007385457153174774,0.012695410798877657,0.008938140351134974,0.02224624120367289,0.032641842240733764
Smad9,0.03908767704151926,0.025106921520949246,0.03241525575219063,0.028459822680680626,0.016105800892057823
Smarca1,0.03610472368635649,0.021731094026056583,0.03635241755681931,0.017317329013709193,0.03452061713993619
Smarcd3,0.024242294294258206,0.014934664142967315,0.03226045824850868,0.015557169855234084,0.03173302169794719
Smco4,0.03490912828529699,0.03761378787521484,0.023192429635103574,0.04358160465464761,0.026389095599557343
Smim22,0.034700418585110374,0.048450713282818046,0.01218023384803909,0.04093998999514191,0.0008357903705873187
Smo,0.017945919199357733,-0.0007321498552039824,0.017701772482151892,0.01842420179724228,0.027023004832317635
Smoc1,0.01378271067881889,0.032936718269088935,0.02390501362447497,-0.001562480228673435,0.013578159754329903
Smoc2,0.019299630156114817,0.03122439393434051,0.003245444016291375,0.00019772781348321116,0.002226234158066039
Smox,0.012814952409388038,0.009392403094800331,0.01681961278795496,0.01973811667592617,0.026855106501849007
Smpd3,0.030108233977815688,0.025521006476103832,0.021505188057650865,0.003695280955676505,0.0014672852699919527
Smyd3,0.036374362008971775,0.04427705036980966,0.03776640137050074,0.03932602368331692,0.02873864125537414
Snap23,0.022859332686043895,0.023975250211443862,0.02581144275151428,0.04322382607804868,0.037754055225116954
Snap25,0.042478153562611275,0.03794103065827495,0.045770084653555886,0.023260824711271933,0.0075339981510966205
Snca,0.015697283726583345,0.02163145059086395,0.037733903448464154,0.02724989713031862,0.01672858803206767
Sncaip,0.03529620068160052,0.027406034725290927,0.017083441638426858,0.007314897406604386,0.005150621463873593
Sncb,0.015707586154016177,0.007686875749527884,0.0350837423878285,0.0028441233476124016,0.005589939803048649
Snn,0.03677856614054769,0.02269528945814671,0.034028755527631696,0.02599010581400134,0.02022721756204339
Snrpn,0.0333999028492921,0.02436897704884361,0.03801336266462818,0.04774409129377867,0.015506537378636269
Snurf,0.019730904837931384,0.023747716765785853,0.03622461291833483,0.045583578478988425,0.020249099524528757
Snx21,0.014529214848269063,0.013156349666379524,0.018315435348206722,0.0161599444481377,0.029762015427190806
Snx7,0.021112728660756367,0.025439764552584596,0.02051411361961535,0.023240884238788864,0.03929991556103727
Soat1,0.022610851479399157,0.0252538028434404,0.02415709869463356,0.034932520577606894,0.03733828720214923
Socs2,0.015737759435676,0.009960866791592072,0.03232406321958357,0.02036065881154622,0.023696802547888553
Socs3,0.01972247246655426,0.017868843614808273,0.00453377640641795,0.008666927260482874,0.027151890305121724
Sorbs2,0.022284784358607992,0.025829694584534484,0.018551487808824672,0.027212505410476488,0.006116461292427942
Sorbs3,0.03140192233930792,0.02477061350740417,0.03324314220111121,0.029193671829440205,0.044133924196536285
Sox1,0.04299266348517872,0.018440323796697262,0.00834198715910574,0.009285396085294169,-0.0031706274159646096
Sox11,0.03644868480435735,0.011774938164649444,0.0327670908506977,0.0080353677110736,-0.0030767000387645093
Sox13,0.0267500398251127,0.03027155508306865,0.009793101823640543,0.034355992859305844,0.019631034853164402
Sox2,0.02931413373461627,0.037099227724057514,0.01335740762509172,0.011664315884169512,0.018134200290023134
Sox4,0.05243621688913082,0.03918555690148605,0.040032575177208096,0.04464435082255797,0.031391389332756724
Sp100,-0.0003706477821212188,0.018936087818035265,-0.003182414878197696,0.01628127053293678,0.027603628774623606
Sp110,0.006017494993178995,0.013596791471092176,-0.0009195147294946537,0.011437204430772027,0.03011996624956146
Sparc,0.02303886749942966,0.0036154984631041388,0.04413552732023623,0.019696596904283086,0.028677626184640287
Spata20,0.014250551048620701,0.02351781249833873,0.02137212265144983,0.024442384680428607,0.03900224795261261
Spats2l,0.022914934195318076,0.022767976808222602,0.020991976741989077,0.051837738500096354,0.04214393591475881
Speg,0.021820938958033054,0.01475909465501856,0.032607804651302245,0.009382753084204103,0.023420927249487068
Sphk1,0.0003919153951514045,0.00480587041193648,0.010833311814895349,0.014794683207458277,0.03314078624973279
Spint1,0.033283919094001975,0.042745689135892516,0.01233319733262868,0.04210153204301931,0.008376812453479241
Spint2,0.05652257515171968,0.05315511080559131,0.035493726218783446,0.057269443277652675,0.033684783658014514
Spock1,0.028840648495590662,0.02297486667431949,0.03409814214783392,0.010215654657877445,0.01913369474545821
Spry4,0.006659941131459686,0.012869639136199049,0.004391747625076079,0.004447946008804755,0.028045758174342895
Spsb1,0.008800706238766633,0.013021723790333234,0.012724705277945201,0.008348757194040038,0.02593595890609786
Sptbn2,0.03483983786547492,0.02727779133139736,0.03750434782179618,0.03787603825656135,0.013651902277310404
Sptbn4,0.024310949724377535,0.01519180140940663,0.03186478447450221,0.00662297395563563,0.01392754096752405
Sqstm1,0.035969297934596675,0.04430848860903215,0.036972294603299614,0.04737166428899235,0.051737586770063425
Srsf12,0.029065884547224665,0.016383028301557155,0.02793439672256267,0.014932482175855038,0.010162388869233405
Srxn1,0.006542922493177213,0.0214304222111619,0.025130221344289386,0.04009216369104105,0.04152501260531172
Sstr2,0.012895179855497148,0.0003476847263641554,0.032594599057062815,-0.00029931624912097856,0.0008853338660204214
St14,0.03046660477726376,0.04694110801925463,0.0003107865272937668,0.0387378691325348,0.006420162354483907
St18,0.0342659568373559,0.041186361895919496,0.034364994215664184,0.018169998018387826,0.0007049712434901191
St6galnac4,0.011655243285157052,0.02647704488683327,0.03251224361787774,0.023380252467142867,0.02429199816901906
St8sia5,0.02520070361967263,0.0256971408119619,0.016971594822180813,0.00019186231228597407,-0.002848593499145243
Stap2,0.01626935309527757,0.023802630337003968,0.01153711270547904,0.03202389486447187,0.017048942139007393
Stard10,0.0318588240387638,0.04336355297291557,0.02792884976055227,0.044322479642394864,0.02275585994746451
Stat6,0.006111727613562386,0.026286253190230056,0.0028599978738903533,0.023036722469923367,0.0353012469075705
Stc1,0.0273859677343388,0.01227295243448468,0.02476987639937532,0.02616698015517082,0.01133707450534422
Stk33,0.026897448128340412,0.02543503011037997,0.02663715552235202,0.02150599383768878,0.011000969674592647
Stmn2,0.033533773534568455,0.015241172530773896,0.038389715065120684,-0.0029835831096718946,0.004553199492475983
Stmn3,0.046891916336769514,0.040336042941216635,0.04582870864506717,0.03978878701642051,0.019724688489749936
Stom,0.006316482001333242,0.016252951419981922,0.017333515799902475,0.016013753514093447,0.037787449872571335
Ston2,0.02847333718394244,0.020667319561232377,0.036428745992383875,0.02224376225409787,0.007764269609736008
Stx1a,0.03255285442328348,0.033077146103585746,0.043719592194035393,0.028500890649349315,0.02369176316705473
Stxbp1,0.03989803364307802,0.03465619360217312,0.04622398049344519,0.03208050743518931,0.02499072954342624
Styk1,0.010098807137703909,0.028019567958417563,-0.004801403922899863,0.021133031241184277,0.009385342676385139
Suclg2,0.01439733822954239,0.019144479733478336,0.021727414205642965,0.030946265966542996,0.03399004333949264
Sulf2,0.022164328234462745,0.0077153254822843916,0.028005784535674563,-0.0030292198193798037,0.02673324579168345
Sult4a1,0.02560751136515135,0.01769731607418234,0.02891769276387589,0.013838264811855341,0.011280258988793148
Sumf1,0.011773262287110162,0.01796358772919543,0.01020674900067058,0.021945751797787464,0.03134469071999205
Susd4,0.019827658491305047,0.013045377747877765,0.03195754105906449,0.013950344510329378,0.01044998583438996
Sv2b,0.009891414270079944,0.030294682807268533,0.015283015214618776,0.009253026040990132,-0.0046640659533735964
Sycp2,0.004327433447217271,0.006292912345230205,0.007425367096844456,0.01418023637477037,0.0278453421747445
Syde1,-0.0006248030871350628,-0.0009226673442076391,0.005130459435828668,0.0075173673718802615,0.026528091726999388
Syk,0.032505211692223375,0.036273181984334366,0.01129524282344759,0.01614164821854206,0.00547449612891306
Syngr1,0.024691523674916685,0.014707266330732821,0.038255118514682135,0.022047471807299934,0.023439526728558292
Syp,0.040447432905785966,0.03552338916533673,0.04839441892714946,0.02559449969294715,0.012591910407875728
Syt1,0.03844608714111262,0.040220765079945466,0.03264618309732649,0.012844407785850179,0.01405637908477293
Syt11,0.04172577388927643,0.028728784283030197,0.03771966196892161,0.019954710407565295,0.019673612297977816
Syt13,0.025626786137589983,0.03589174708000659,0.014296425966976473,0.004355538762511016,0.007746608495219485
Syt17,0.0222756466531897,0.027202077119763916,0.015011676982353483,0.004375367018765095,0.01508943057620261
Syt4,0.026614483086089775,0.04331739948357346,0.0313745902923364,0.005784503585550101,-0.001202740924111916
Syt5,0.02892731241562421,0.020467721978011544,0.02406210069338991,0.0060075050356272796,0.012054943542916372
Syt7,0.02091250930255923,0.034554007178914645,0.03505695380051458,0.02333345787045236,0.003942648058260411
Sytl2,0.00882755983761835,0.013027365259217227,0.005916003466797886,0.009413791184401063,0.025622613729202718
Tagln,0.01168128150504111,0.01287125226250822,0.008755798582845278,0.018140908442711264,0.028706313301003084
Tagln2,0.041496667262305956,0.051231939656468994,0.03665586801941809,0.06353362229403633,0.05585835380831811
Tagln3,0.05909489325596094,0.03751066660171143,0.039722326816326786,0.01206669440691198,-0.004447419689098383
Tap1,0.008263764896709188,0.018740323559715933,0.007460484816414266,0.025329200393233112,0.03792824805231577
Tap2,0.015141014142729928,0.023987174376334672,0.014565334329313099,0.034681314852251725,0.037342864131180015
Tapbp,0.02853769406880982,0.03369355702595536,0.018949578085253525,0.032427451923552154,0.039237375107459095
Tbkbp1,0.014424586486148461,0.008195692538463455,0.03181160484322763,0.02412782753281781,0.020414103230979183
Tcea3,0.01687034994687424,0.015213547090801114,0.018186843593199397,0.007951091262572174,0.027428373376107987
Tceal2,0.045581358115478525,0.0127670577346985,0.031340333008403935,-0.0038947581327091756,0.007020661619859524
Tceal5,0.03105283792393877,0.007920371741836171,0.02393774395140401,-0.0020520904795604906,0.002410752644899424
Tcf4,0.04105800697482156,0.024886769473836896,0.0457910517054335,0.030388558842793234,0.01896811184352034
Tcf7l2,0.012513148363279582,0.013242312306820133,0.012724899990098116,0.027605610244018263,0.027943468078290484
Tead2,0.015427214995982158,-0.0007391050629393675,0.012783253561279798,0.025081314261231474,0.04151420511857246
Tead3,0.007358842551415568,0.00714583725830949,0.011712745096682216,0.027228456322461944,0.02588945617313783
Tead4,0.01679859272023668,0.013712059160013973,0.030063176543786756,0.03590352219101965,0.03230754798816842
Tenm3,0.030788134571253633,0.027133620842231313,0.023580614210117184,0.01953393008982604,0.016032318487623733
Tes,0.023918990606033797,0.03292621657954304,0.011218151238440461,0.04614052687051922,0.031385031075824396
Tfcp2l1,0.01790635740957717,0.027397737778270818,0.006874753028597409,0.017096694091660727,0.0054541243298664634
Tfeb,0.014797225524224909,0.025801818355707214,0.01898006209514057,0.011952037663975134,0.01373023169925356
Tff3,0.04112425446036688,0.058479888101132985,0.015496217353856203,0.039643668368127966,-0.003104965763124896
Tfpi2,-0.0002156410145446117,0.002438871131310968,0.007303155396015478,0.01258757688285745,0.027790429911947204
Tgfb1,0.004783252214006966,0.008322852377423737,0.012112754176079087,0.017942448462120144,0.037040307180396775
Tgfb1i1,0.016125584960126747,0.009969465057399244,0.01478988978331675,0.004855821671770803,0.0272300563756389
Tgfbi,0.0014774268241853847,0.01225341475903958,0.009496633270699965,0.015704598559011653,0.02686854108500138
Tgif1,0.028943199449418817,0.033417774306095493,0.02245007070776306,0.03709103144986326,0.04524219984829702
Tgif2,0.018869622460386568,0.0062674109843793395,0.029285490998159084,0.04791291822252414,0.02117590522365065
Tgm2,-0.0015215752055852412,0.0027921001026444,0.005446193156884303,0.008865695873197028,0.02702377821983764
Thbs1,0.004850835237836439,0.00949804404436521,0.008274770282197542,0.010324365910686951,0.03474443346532546
Thbs3,0.024737708430896288,0.019657866603378597,0.038846736416623895,0.021823399745166238,0.028066940840833006
Thy1,0.027271440490278406,0.002383924849368958,0.035750590268242316,0.01904835448113385,0.018373587617249044
Tiam1,0.033219202538829845,0.020843706067253685,0.03014870563841865,0.01812454545519726,0.014301441734674458
Timp1,0.005786939191829813,0.022826937194663506,0.009633771919123915,0.01547642182870652,0.044364680884227
Timp2,0.03927169578154893,0.027934176844204354,0.039414795407211205,0.026515709749370425,0.046455572430369484
Tjp2,0.03333561487675024,0.03493925369461613,0.01287358057518976,0.04442449204913405,0.022026565086173372
Tle2,0.03559644585821128,0.02757619174215223,0.031228299682370775,0.004778029874614799,0.02654571930635209
Tm4sf1,0.011455774819105218,0.033530183446722844,0.004153957318637041,-0.0002565436719928686,0.03560405193492298
Tmbim1,0.0009787424026422458,0.012161133808739039,0.0077634506431271625,0.025349335266716955,0.039304861809032046
Tmc4,0.018231561255463116,0.029320250507193932,0.005629820953442805,0.024975329199290252,0.0032607318525042367
Tmcc2,0.027322189149200225,0.015357587078854247,0.030742559787524718,0.015144115459460162,0.011754575350307153
Tmeff1,0.027195269055842075,0.012690637138460524,0.029755265848327748,0.02088676639750809,0.01082333383620972
Tmem108,0.030689932942295637,0.022817683000880724,0.025254765170774386,0.025656751638342672,0.00857412870196435
Tmem145,0.026041231766777813,0.02367908626472854,0.03669517767194608,0.010382420666030396,0.01809515233070468
Tmem150c,0.022870623447021704,0.031086405346904517,0.012606954131783353,0.00709736230249922,0.01185316565574025
Tmem159,0.012723809877943802,0.020152043348225547,0.017679532020025132,0.022373633509672013,0.03656262257676388
Tmem173,0.01202554118634582,0.019434899175510535,0.009124852856656443,0.008927179692746702,0.028118294864296806
Tmem176a,0.021238768190712302,0.0445136407456568,0.0068994589726235995,0.006464810001517067,0.001408294520652234
Tmem176b,0.0189586671659496,0.04254390182349098,0.0069011993393788655,0.002117408492189266,0.0047496777668865975
Tmem179,0.03721453739778693,0.028838879703743516,0.030215927575201817,0.012066488672078924,0.007929501172098214
Tmem184a,0.018896582349689175,0.028191644210873636,0.016268324629461567,0.023983506645149345,0.0028397977698341207
Tmem198,0.02514382774209306,0.024653025441297927,0.027580522520137513,0.01948902967075992,0.008009909423225894
Tmem246,0.026699936901310877,0.020797208533601997,0.03044541175396682,0.01317721437401909,0.012715846433964867
Tmem255b,0.02172038094921885,0.026824266707422873,0.005106366889058164,0.007392752362273473,0.012792617585232544
Tmem30b,0.0264211114749592,0.03085189448995095,0.0026367285253763623,0.027058161403918035,0.003746608166817036
Tmem45b,0.01600158276315828,0.033205050067423775,0.00035039851841843874,0.017734734935056635,0.003764948294330269
Tmem59l,0.018310296813338872,0.006577082548558173,0.031094889345092375,-0.0014987580273470803,0.02474047782450917
Tmem63a,0.0048253047175787055,0.018120966045019785,0.0010382931833478333,0.031672638540263046,0.02854486271859833
Tmem63c,0.01715245551590766,0.021519732245660297,0.03099716746422053,0.007864472646978999,0.00800659541509618
Tmem98,0.04292022199830887,0.017886588255000363,0.036626404544497115,0.0316909680057514,0.027411072485401106
Tmod2,0.02882036427787269,0.020616373829423367,0.031356312053146915,0.01908915300667872,0.007214055352623986
Tmsb15a,0.060745409131062536,0.031077812060129564,0.048237788071939125,0.03454380282570747,0.02453611606159979
Tmsb15b,0.041043321944392454,0.020796188590227735,0.02980104857545318,0.022589838100569897,0.019344765670826217
Tmsb4x,0.0713887748050237,0.061506967293818715,0.06894478472097729,0.06425790684033224,0.06933691091514968
Tnc,0.012568921495470372,0.008517558828989307,0.01550652162126501,-0.006045063230368707,0.029135921013179744
Tnfrsf10b,0.004036464110719334,0.006742373265087263,0.0077107663433959635,0.029468639327107006,0.03850123946841308
Tnfrsf12a,0.017598588583313843,0.017941237451623748,0.022795917274326925,0.01728891330204469,0.04732265021313513
Tnfrsf1a,0.014203063188577515,0.022476646535416523,0.008544635044503767,0.03429587200341101,0.034324954175335966
Tnfrsf25,0.02435271471097414,0.0266350123698691,0.013475610708901553,0.04018160171735598,0.010672272680628987
Tnnt1,0.04424221490651292,0.03041349329300014,0.04300905994904862,0.020174574349567365,0.04189551250439103
Tns3,0.01143106010506253,0.02466195799225458,0.009306674932857846,0.015233489794672078,0.0164487202134946
Tox,0.03624548650378009,0.03257808333842104,0.017666382482569278,0.002778930105513649,0.009900262406730052
Tox3,0.0375937257051377,0.029764745640030125,0.01769866073871816,0.024620519908279334,0.004230609998199217
Tp53i11,0.04345557214958743,0.03277149314694181,0.046650704909227,0.020017011410088735,0.027138769460541723
Tp53i3,0.020976405437664252,0.024018984101310197,0.01415868487732732,0.035378722763566094,0.03443396901608377
Tp73,0.029466320984629427,0.018894808571052718,0.029896672266027463,0.011037874035758712,0.0174352620630972
Tpbg,0.011438488827199639,0.027760872051000595,0.001096770441403374,0.026119016066552838,0.029700658100555805
Tpd52l1,0.007143130984591502,0.022108060428059437,0.01924276977333059,0.032344788721420534,0.024756752186126264
Tpm2,0.012082199487180137,0.01294153850015693,0.017286110264341247,0.03272966393596187,0.050923164489184505
Tpm4,0.04988142440736827,0.03871109930670107,0.04929867892748558,0.045922780303707826,0.05699699160261205
Tppp3,0.0330318234644204,0.029091772186178474,0.02413211810544209,0.01490826292688625,0.004222046829412486
Traf3ip2,0.031121364205638102,0.03389175017285414,0.018298430992882867,0.017443972552605835,0.019377895460601327
Tram2,0.01571460397230065,0.017796803135439042,0.01485351116761211,0.026134043591588507,0.03192107948852206
Trap1,0.03499576832535909,0.03531526716354317,0.05471227483908007,0.05581000915217955,0.03727959723873333
Trib2,0.03422982749221899,0.031075633557463248,0.032392880663159845,0.022165937909158606,0.015113184780638368
Trim21,0.0064908768494856914,0.017882785742942584,0.0009196540268971714,0.016882354261589766,0.02725007527812067
Trim47,0.010427393401642086,0.027318473460029098,0.016464071501564093,0.014848182381163396,0.024984078736435537
Trim5,0.0036952129423034477,0.009508315159324203,0.002730139942326268,0.014766799934575218,0.029595094322649586
